Date,Open,High,Low,Adj Close,Volume
10/17/2022,141.070007,142.899994,140.270004,141.383896,85250900
10/18/2022,145.490005,146.699997,140.610001,142.714233,99136600
10/19/2022,141.690002,144.949997,141.5,142.823425,61758300
10/20/2022,143.020004,145.889999,142.649994,142.356827,64522000
10/21/2022,142.869995,147.850006,142.649994,146.208862,86548600
10/24/2022,147.190002,150.229996,146,148.373154,75981900
10/25/2022,150.089996,152.490005,149.360001,151.24234,74732300
10/26/2022,150.960007,151.990005,148.039993,148.27388,88194300
10/27/2022,148.070007,149.050003,144.130005,143.756638,109180200
10/28/2022,148.199997,157.5,147.820007,154.617844,164762400
10/31/2022,153.160004,154.240005,151.919998,152.235138,97943200
11/1/2022,155.080002,155.449997,149.130005,149.564514,80379300
11/2/2022,148.949997,152.169998,145,143.985016,93604600
11/3/2022,142.059998,142.800003,138.75,137.879318,97918500
11/4/2022,142.089996,142.669998,134.380005,137.610825,140814800
11/7/2022,137.110001,139.149994,135.669998,138.147797,83374600
11/8/2022,140.410004,141.429993,137.490005,138.724594,89908500
11/9/2022,138.5,138.550003,134.589996,134.120331,74917800
11/10/2022,141.240005,146.869995,139.5,146.053635,118854000
11/11/2022,145.820007,150.009995,144.369995,148.867905,93979700
11/14/2022,148.970001,150.279999,147.429993,147.455795,73374100
11/15/2022,152.220001,153.589996,148.559998,149.206009,89868300
11/16/2022,149.130005,149.869995,147.289993,147.962952,64218300
11/17/2022,146.429993,151.479996,146.149994,149.882233,80389400
11/18/2022,152.309998,152.699997,149.970001,150.449066,74829600
11/21/2022,150.160004,150.369995,147.720001,147.187302,58724100
11/22/2022,148.130005,150.419998,146.929993,149.34523,51804100
11/23/2022,149.449997,151.830002,149.339996,150.230301,58301400
11/25/2022,148.309998,148.880005,147.119995,147.286743,35195900
11/28/2022,145.139999,146.639999,143.380005,143.418365,69246000
11/29/2022,144.289993,144.809998,140.350006,140.385315,83763800
11/30/2022,141.399994,148.720001,140.550003,147.207184,111380900
12/1/2022,148.210007,149.130005,146.610001,147.485626,71250400
12/2/2022,145.960007,148,145.649994,146.988419,65447400
12/5/2022,147.770004,150.919998,145.770004,145.814972,68826400
12/6/2022,147.070007,147.300003,141.919998,142.115646,64727200
12/7/2022,142.190002,143.369995,140,140.156601,69721100
12/8/2022,142.360001,143.520004,141.100006,141.857086,62128300
12/9/2022,142.339996,145.570007,140.899994,141.369812,76097000
12/12/2022,142.699997,144.5,141.059998,143.686859,70462700
12/13/2022,149.5,149.970001,144.240005,144.661423,93886200
12/14/2022,145.350006,146.660004,141.160004,142.413986,82291200
12/15/2022,141.110001,141.800003,136.029999,135.741272,98931900
12/16/2022,136.690002,137.649994,133.729996,133.762344,160156900
12/19/2022,135.110001,135.199997,131.320007,131.634216,79592600
12/20/2022,131.389999,133.25,129.889999,131.564636,77432800
12/21/2022,132.979996,136.809998,132.75,134.697113,85928000
12/22/2022,134.350006,134.559998,130.300003,131.49501,77852100
12/23/2022,130.919998,132.419998,129.639999,131.12706,63814900
12/27/2022,131.380005,131.410004,128.720001,129.307236,69007800
12/28/2022,129.669998,131.029999,125.870003,125.339409,85438400
12/29/2022,127.989998,130.479996,127.730003,128.889572,75703700
12/30/2022,128.410004,129.949997,127.43,129.207779,77034200
1/3/2023,130.279999,130.899994,124.169998,124.374802,112117500
1/4/2023,126.889999,128.660004,125.080002,125.657639,89113600
1/5/2023,127.129997,127.769997,124.760002,124.325089,80962700
1/6/2023,126.010002,130.289993,124.889999,128.899506,87754700
1/9/2023,130.470001,133.410004,129.889999,129.426544,70790800
1/10/2023,130.259995,131.259995,128.119995,130.003326,63896200
1/11/2023,131.25,133.509995,130.460007,132.748016,69458900
1/12/2023,133.880005,134.259995,131.440002,132.668442,71379600
1/13/2023,132.029999,134.919998,131.660004,134.010941,57809700
1/17/2023,134.830002,137.289993,134.130005,135.184372,63646600
1/18/2023,136.820007,138.610001,135.029999,134.45845,69672800
1/19/2023,134.080002,136.25,133.770004,134.518112,58280400
1/20/2023,135.279999,138.020004,134.220001,137.103653,80223600
1/23/2023,138.119995,143.320007,137.899994,140.325638,81760300
1/24/2023,140.309998,143.160004,140.300003,141.737762,66435100
1/25/2023,140.889999,142.429993,138.809998,141.071472,65799300
1/26/2023,143.169998,144.25,141.899994,143.159821,54105100
1/27/2023,143.160004,147.229996,143.080002,145.118851,70555800
1/30/2023,144.960007,145.550003,142.850006,142.205139,64015300
1/31/2023,142.699997,144.339996,142.279999,143.487946,65874500
2/1/2023,143.970001,146.610001,141.320007,144.621628,77663600
2/2/2023,148.899994,151.179993,148.169998,149.981689,118339000
2/3/2023,148.029999,157.380005,147.830002,153.64122,154357300
2/6/2023,152.570007,153.100006,150.779999,150.886612,69858300
2/7/2023,150.639999,155.229996,150.639999,153.79039,83322600
2/8/2023,153.880005,154.580002,151.169998,151.075562,64120100
2/9/2023,153.779999,154.330002,150.419998,150.031403,56007100
2/10/2023,149.460007,151.339996,149.220001,150.399887,57450700
2/13/2023,150.949997,154.259995,150.919998,153.228439,62199000
2/14/2023,152.119995,153.770004,150.860001,152.581055,61707600
2/15/2023,153.110001,155.5,152.880005,154.702454,65573800
2/16/2023,153.509995,156.330002,153.350006,153.089005,68167900
2/17/2023,152.350006,153,150.850006,151.933685,59144100
2/21/2023,150.199997,151.300003,148.410004,147.880127,58867200
2/22/2023,148.869995,149.949997,147.160004,148.308395,51011300
2/23/2023,150.089996,150.339996,147.240005,148.796402,48394200
2/24/2023,147.110001,147.190002,145.720001,146.117279,55469600
2/27/2023,147.710007,149.169998,147.449997,147.322388,44998500
2/28/2023,147.050003,149.080002,146.830002,146.814453,50547000
3/1/2023,146.830002,147.229996,145.009995,144.722931,55479000
3/2/2023,144.380005,146.710007,143.899994,145.320511,52238100
3/3/2023,148.039993,151.110001,147.330002,150.41983,70732300
3/6/2023,153.789993,156.300003,153.460007,153.208511,87558000
3/7/2023,153.699997,154.029999,151.130005,150.987534,56182000
3/8/2023,152.809998,153.470001,151.830002,152.252396,47204800
3/9/2023,153.559998,154.539993,150.229996,149.981598,53833600
3/10/2023,150.210007,150.940002,147.610001,147.90004,68572400
3/13/2023,147.809998,153.139999,147.699997,149.862091,84457100
3/14/2023,151.279999,153.399994,150.100006,151.973526,73695900
3/15/2023,151.190002,153.25,149.919998,152.371918,77167900
3/16/2023,152.160004,156.460007,151.639999,155.220352,76161100
3/17/2023,156.080002,156.740005,154.279999,154.373779,98944600
3/20/2023,155.070007,157.820007,154.149994,156.764084,73641400
3/21/2023,157.320007,159.399994,156.539993,158.636475,73938300
3/22/2023,159.300003,162.139999,157.809998,157.192352,75701800
3/23/2023,158.830002,161.550003,157.679993,158.287888,67622100
3/24/2023,158.860001,160.339996,157.850006,159.602585,59196500
3/27/2023,159.940002,160.770004,157.869995,157.640533,52390300
3/28/2023,157.970001,158.490005,155.979996,157.013062,45992200
3/29/2023,159.369995,161.050003,159.350006,160.120483,51305700
3/30/2023,161.529999,162.470001,161.270004,161.704056,49501700
3/31/2023,162.440002,165,161.910004,164.23378,68749800
4/3/2023,164.270004,166.289993,164.220001,165.498657,56976200
4/4/2023,166.600006,166.839996,165.110001,164.960846,46278300
4/5/2023,164.740005,165.050003,161.800003,163.098389,51511700
4/6/2023,162.429993,164.960007,162,163.994766,45390100
4/10/2023,161.419998,162.029999,160.080002,161.375381,47716900
4/11/2023,162.350006,162.360001,160.509995,160.15036,47644200
4/12/2023,161.220001,162.059998,159.779999,159.453186,50133100
4/13/2023,161.630005,165.800003,161.419998,164.891113,68445600
4/14/2023,164.589996,166.320007,163.820007,164.542542,49386500
4/17/2023,165.089996,165.389999,164.029999,164.562454,41516200
4/18/2023,166.100006,167.410004,165.649994,165.797455,49923000
4/19/2023,165.800003,168.160004,165.539993,166.952774,47720200
4/20/2023,166.089996,167.869995,165.559998,165.976715,52456400
4/21/2023,165.050003,166.449997,164.490005,164.353317,58337300
4/24/2023,165,165.600006,163.889999,164.662048,41949600
4/25/2023,165.190002,166.309998,163.729996,163.108353,48714100
4/26/2023,163.059998,165.279999,162.800003,163.098389,45498800
4/27/2023,165.190002,168.559998,165.190002,167.729614,64902300
4/28/2023,168.490005,169.850006,167.880005,168.994476,55209200
5/1/2023,169.279999,170.449997,168.639999,168.904846,52472900
5/2/2023,170.089996,170.350006,167.539993,167.85907,48425700
5/3/2023,169.5,170.919998,167.160004,166.773483,65136000
5/4/2023,164.889999,167.039993,164.309998,165.120178,81235400
5/5/2023,170.979996,174.300003,170.759995,172.868759,113316400
5/8/2023,172.479996,173.850006,172.110001,172.799042,55962800
5/9/2023,173.050003,173.539993,171.600006,171.076035,45326900
5/10/2023,173.020004,174.029999,171.899994,172.858795,53724500
5/11/2023,173.850006,174.589996,172.169998,173.048035,49514700
5/12/2023,173.619995,174.059998,171,172.110535,45497800
5/15/2023,173.160004,173.210007,171.470001,171.611877,37266700
5/16/2023,171.990005,173.139999,171.800003,171.611877,42110300
5/17/2023,171.710007,172.929993,170.419998,172.230225,57951600
5/18/2023,173,175.240005,172.580002,174.583923,65496700
5/19/2023,176.389999,176.389999,174.940002,174.693649,55772400
5/22/2023,173.979996,174.710007,173.449997,173.736191,43570900
5/23/2023,173.130005,173.380005,171.279999,171.103226,50747300
5/24/2023,171.089996,172.419998,170.520004,171.382477,45143500
5/25/2023,172.410004,173.899994,171.690002,172.529419,56058300
5/26/2023,173.320007,175.770004,173.110001,174.962921,54835000
5/30/2023,176.960007,178.990005,176.570007,176.827942,55964400
5/31/2023,177.330002,179.350006,176.759995,176.778076,99625300
6/1/2023,177.699997,180.119995,176.929993,179.610504,68901800
6/2/2023,181.029999,181.779999,179.259995,180.468216,61945900
6/5/2023,182.630005,184.949997,178.039993,179.101868,121946500
6/6/2023,179.970001,180.119995,177.429993,178.732864,64848400
6/7/2023,178.440002,181.210007,177.320007,177.346558,61944600
6/8/2023,177.899994,180.839996,177.460007,180.089233,50214900
6/9/2023,181.5,182.229996,180.630005,180.478195,48870700
6/12/2023,181.270004,183.889999,180.970001,183.300659,54274900
6/13/2023,182.800003,184.149994,182.440002,182.82193,54929100
6/14/2023,183.369995,184.389999,182.020004,183.460236,57462900
6/15/2023,183.960007,186.520004,183.779999,185.514755,65433200
6/16/2023,186.729996,186.990005,184.270004,184.427643,101235600
6/20/2023,184.410004,186.100006,184.410004,184.51741,49799100
6/21/2023,184.899994,185.410004,182.589996,183.470215,49515700
6/22/2023,183.740005,187.050003,183.669998,186.502106,51245300
6/23/2023,185.550003,187.559998,185.009995,186.182953,53079300
6/26/2023,186.830002,188.050003,185.229996,184.776718,48088700
6/27/2023,185.889999,188.389999,185.669998,187.55928,50730800
6/28/2023,187.929993,189.899994,187.600006,188.746124,51216800
6/29/2023,189.080002,190.070007,188.940002,189.085205,46347300
6/30/2023,191.630005,194.479996,191.259995,193.453552,85069600
7/3/2023,193.779999,193.880005,191.759995,191.947586,31458200
7/5/2023,191.570007,192.979996,190.619995,190.820587,46920300
7/6/2023,189.839996,192.020004,189.199997,191.299301,45094300
7/7/2023,191.410004,192.669998,190.240005,190.172302,46778000
7/10/2023,189.259995,189.990005,187.039993,188.107834,59922200
7/11/2023,189.160004,189.300003,186.600006,187.579239,46638100
7/12/2023,189.679993,191.699997,188.470001,189.26474,60750200
7/13/2023,190.5,191.190002,189.779999,190.032684,41342300
7/14/2023,190.229996,191.179993,189.630005,190.182297,41573900
7/17/2023,191.899994,194.320007,191.809998,193.473495,50520200
7/18/2023,193.350006,194.330002,192.419998,193.214188,48353800
7/19/2023,193.100006,198.229996,192.649994,194.580551,80507300
7/20/2023,195.089996,196.470001,192.5,192.615799,59581200
7/21/2023,194.100006,194.970001,191.229996,191.42897,71917800
7/24/2023,193.410004,194.910004,192.25,192.236801,45377800
7/25/2023,193.330002,194.440002,192.919998,193.104477,37283200
7/26/2023,193.669998,195.639999,193.320007,193.982147,47471900
7/27/2023,196.020004,197.199997,192.550003,192.705551,47460200
7/28/2023,194.669998,196.630005,194.139999,195.308609,48291400
7/31/2023,196.059998,196.490005,195.259995,195.926956,38824100
8/1/2023,196.240005,196.729996,195.279999,195.089188,35175100
8/2/2023,195.039993,195.179993,191.850006,192.067261,50389300
8/3/2023,191.570007,192.369995,190.690002,190.661011,61235200
8/4/2023,185.520004,187.380005,181.919998,181.505463,115799700
8/7/2023,182.130005,183.130005,177.350006,178.37381,97576100
8/8/2023,179.690002,180.270004,177.580002,179.321274,67823000
8/9/2023,180.869995,180.929993,177.009995,177.715576,60378500
8/10/2023,179.479996,180.75,177.600006,177.496155,54686900
8/11/2023,177.320007,178.619995,176.550003,177.556076,51988100
8/14/2023,177.970001,179.690002,177.309998,179.223892,43675600
8/15/2023,178.880005,179.479996,177.050003,177.216522,43622600
8/16/2023,177.130005,178.539993,176.5,176.337692,46964900
8/17/2023,177.139999,177.509995,173.479996,173.771072,66062900
8/18/2023,172.300003,175.100006,171.960007,174.260422,61114200
8/21/2023,175.070007,176.130005,173.740005,175.608643,46311900
8/22/2023,177.059998,177.679993,176.25,176.996811,42084200
8/23/2023,178.520004,181.550003,178.330002,180.881699,52722800
8/24/2023,180.669998,181.100006,176.009995,176.147934,54945800
8/25/2023,177.380005,179.149994,175.820007,178.375,51449600
8/28/2023,180.089996,180.589996,178.550003,179.952927,43820700
8/29/2023,179.699997,184.899994,179.5,183.877747,53003900
8/30/2023,184.940002,187.850006,184.740005,187.403107,60813900
8/31/2023,187.839996,189.119995,187.479996,187.622818,60794500
9/1/2023,189.490005,189.919998,188.279999,189.210739,45732600
9/5/2023,188.279999,189.979996,187.610001,189.450409,45280000
9/6/2023,188.399994,188.850006,181.470001,182.669342,81755800
9/7/2023,175.179993,178.210007,173.539993,177.326385,112488800
9/8/2023,178.350006,180.240005,177.789993,177.945557,65551300
9/11/2023,180.070007,180.300003,177.339996,179.124008,58953100
9/12/2023,179.490005,180.130005,174.820007,176.068039,90370200
9/13/2023,176.509995,177.300003,173.979996,173.980789,84267900
9/14/2023,174,176.100006,173.580002,175.508789,60895800
9/15/2023,176.479996,176.5,173.820007,174.779724,109205100
9/18/2023,176.479996,179.380005,176.169998,177.73584,67257600
9/19/2023,177.520004,179.630005,177.130005,178.834396,51826900
9/20/2023,179.259995,179.699997,175.399994,175.259109,58436200
9/21/2023,174.550003,176.300003,173.860001,173.701157,63047900
9/22/2023,174.669998,177.080002,174.050003,174.560013,56725400
9/25/2023,174.199997,176.970001,174.149994,175.848328,46172700
9/26/2023,174.820007,175.199997,171.660004,171.733749,64588900
9/27/2023,172.619995,173.039993,169.050003,170.20575,66921800
9/28/2023,169.339996,172.029999,167.619995,170.465424,56294400
9/29/2023,172.020004,173.070007,170.339996,170.984741,51814200
10/2/2023,171.220001,174.300003,170.929993,173.521393,52164500
10/3/2023,172.259995,173.630005,170.820007,172.173172,49594600
10/4/2023,171.089996,174.210007,170.970001,173.431519,53020300
10/5/2023,173.789993,175.449997,172.679993,174.679871,48527900
10/6/2023,173.800003,177.990005,173.179993,177.256485,57224100
10/9/2023,176.809998,179.050003,175.800003,178.754501,42390800
10/10/2023,178.100006,179.720001,177.949997,178.155289,43698000
10/11/2023,178.199997,179.850006,177.600006,179.563431,47551100
10/12/2023,180.070007,182.339996,179.039993,180.472244,56743100
10/13/2023,181.419998,181.929993,178.139999,178.614685,51427100
10/16/2023,176.75,179.080002,176.509995,178.484863,52517000
10/17/2023,176.649994,178.419998,174.800003,176.916916,57549400
10/18/2023,175.580002,177.580002,175.110001,175.608643,54764400
10/19/2023,176.039993,177.839996,175.190002,175.229156,59302900
10/20/2023,175.309998,175.419998,172.639999,172.652542,64189300
10/23/2023,170.910004,174.009995,169.929993,172.772385,55980100
10/24/2023,173.050003,173.669998,171.449997,173.211807,43816600
10/25/2023,171.880005,173.059998,170.649994,170.874893,57157000
10/26/2023,170.369995,171.380005,165.669998,166.670425,70625300
10/27/2023,166.910004,168.960007,166.830002,167.998672,58499100
10/30/2023,169.020004,171.169998,168.869995,170.065933,51131000
10/31/2023,169.350006,170.899994,167.899994,170.545319,44846000
11/1/2023,171,174.229996,170.119995,173.741104,56934900
11/2/2023,175.520004,177.779999,175.460007,177.33638,77334800
11/3/2023,174.240005,176.820007,173.350006,176.417572,79763700
11/6/2023,176.380005,179.429993,176.210007,178.994186,63841300
11/7/2023,179.179993,182.440002,178.970001,181.58078,70530000
11/8/2023,182.350006,183.449997,181.589996,182.649368,49340300
11/9/2023,182.960007,184.119995,181.809998,182.169998,53763500
11/10/2023,183.970001,186.570007,183.529999,186.399994,66133400
